latitude,longitude,landslide_susceptibility
9.49,88.921111,0.0003272735036922886
9.49,89.171111,0.00032405652361823284
9.49,89.421111,0.00032087526958748675
9.49,89.671111,0.0003177293100317562
9.49,89.921111,0.0003146182189586404
9.49,90.171111,0.00031154157587545857
9.49,90.421111,0.00030849896571416547
9.49,90.671111,0.00030548997875734117
9.49,90.921111,0.0003025142105652447
9.49,91.171111,0.0002995712619039049
9.49,91.421111,0.0002966607386742418
9.49,91.671111,0.0002937822518422016
9.49,91.921111,0.000290935417369884
9.49,92.171111,0.00028811985614765677
9.49,92.421111,0.00028533519392723766
9.49,92.671111,0.0002825810612557248
9.49,92.921111,0.00027985709341057366
9.49,93.171111,0.00027716293033549366
9.49,93.421111,0.00027449821657725854
9.49,93.671111,0.0002718626012234147
9.49,93.921111,0.00026925573784087557
9.49,94.171111,0.00026667728441538344
9.49,94.421111,0.0002641269032918363
9.49,94.671111,0.0002616042611154559
9.49,94.921111,0.0002591090287737897
9.49,95.171111,0.0002566408813395381
9.49,95.421111,0.0002541994980141864
9.49,95.671111,0.0002517845620724358
9.49,95.921111,0.0002493957608074195
9.49,96.171111,0.0002470327854766945
9.49,96.421111,0.00024469533124899125
9.49,96.671111,0.00024238309715172038
9.49,96.921111,0.00024009578601921528
9.49,97.171111,0.000237833104441706
9.74,72.421111,0.0006593891443010045
9.74,72.671111,0.0006523639192382674
9.74,72.921111,0.0006454217672645209
9.74,73.171111,0.0006385616358124174
9.74,73.421111,0.0006317825746690649
9.74,73.671111,0.000625084625015201
9.74,73.921111,0.0006184765074091836
9.74,74.171111,0.0006120278942840994
9.74,74.421111,0.0006061465983224789
9.74,74.671111,0.0006027202625011918
9.74,74.921111,0.0006088264385338075
9.74,75.171111,0.0006471325187040159
9.74,75.421111,0.0007882978519436256
9.74,75.671111,0.0013007104964309316
9.74,75.921111,0.0037339221838444607
9.74,76.171111,0.02323331525222686
9.74,76.421111,0.24240055320270562
9.74,76.671111,0.8353245328932583
9.74,76.921111,0.9709601486097288
9.74,77.171111,0.9745275157290855
9.74,77.421111,0.8788466803759541
9.74,77.671111,0.33396050595369103
9.74,77.921111,0.03353201807701913
9.74,78.171111,0.004569921755506289
9.74,78.421111,0.001337680544189181
9.74,78.671111,0.0007223766517260268
9.74,78.921111,0.0005588280709754451
9.74,79.171111,0.0005097744525189917
9.74,79.421111,0.0004936461656139109
9.74,79.671111,0.0004862822585746012
9.74,79.921111,0.0004808932034458559
9.74,80.171111,0.000475899503479114
9.74,80.421111,0.0004710097974610723
9.74,80.671111,0.00046618138997330346
9.74,80.921111,0.00046140881954160907
9.74,81.171111,0.00045669097260301293
