s_no,latitude,longitude,slide_name,state,state_normalized,district,subdivision_or_taluk,material_involved,movement_type,initiation_year_raw,history_date_raw,event_year,source_page
30657,32.47,76.44,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Rock,Slide,0,,,520
30658,32.47,76.3,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Debris,Slide,0,,,520
30659,32.47,76.7,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Debris,Slide,0,,,520
30660,32.47,76.69,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Debris,Slide,0,,,520
30661,32.47,76.69,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Debris,Slide,0,,,520
30662,32.47,76.68,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Debris,Slide,0,,,520
30663,32.47,76.7,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Debris,Slide,0,,,520
30664,32.47,76.68,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Debris,Slide,0,,,520
30665,32.47,76.69,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Rock,Slide,0,,,520
30666,32.47,76.69,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Debris,Slide,0,,,520
30667,32.47,76.69,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Debris,Slide,0,,,520
30668,32.47,76.68,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Rock,Slide,0,,,520
30669,32.47,76.68,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Debris,Slide,0,,,520
30670,32.47,76.67,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Debris,Slide,0,,,520
30671,32.47,76.67,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Rock,Slide,0,,,520
30672,32.47,76.67,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Rock,Slide,0,,,520
30673,32.47,76.68,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Debris,Slide,0,,,520
30674,32.47,76.67,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Debris,Slide,0,,,520
30675,32.48,76.19,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,520
30676,32.48,76.19,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,520
30677,32.48,76.19,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,520
30678,32.48,76.19,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,520
30679,32.48,76.26,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Debris,Slide,0,,,520
30680,32.48,76.29,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Rock,Slide,0,,,520
30681,32.48,76.25,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Rock,Slide,0,,,520
30682,32.48,76.31,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Debris,Slide,0,,,520
30683,32.48,76.25,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Rock,Slide,0,,,520
30684,32.48,76.26,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Rock,Slide,0,,,520
30685,32.48,76.27,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Debris,Slide,0,,,520
30686,32.48,76.29,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Debris,Slide,0,,,520
30687,32.48,76.25,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Rock,Slide,0,,,520
30688,32.48,76.25,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Debris,Slide,0,,,520
30689,32.48,76.28,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Debris,Slide,0,,,520
30690,32.48,76.29,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Debris,Slide,0,,,520
30691,32.48,76.29,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Debris,Slide,0,,,520
30692,32.48,76.33,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Rock,Slide,0,,,520
30693,32.48,76.32,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Debris,Slide,0,,,520
30694,32.48,76.25,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Rock,Slide,0,,,520
30695,32.48,76.31,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Debris,Slide,0,,,520
30696,32.48,76.29,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Debris,Slide,0,,,520
30697,32.48,76.32,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Debris,Slide,0,,,520
30698,32.48,76.29,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Rock,Slide,0,,,520
30699,32.48,76.29,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Debris,Slide,0,,,520
30700,32.48,76.29,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Debris,Slide,0,,,520
30701,32.48,76.26,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Rock,Slide,0,,,520
30702,32.48,76.32,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Debris,Slide,0,,,520
30703,32.48,76.28,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Debris,Subsidence,0,,,520
30704,32.48,76.27,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Debris,Slide,0,,,520
30705,32.4813,77.1271,,Himachal Pradesh,Himachal Pradesh,Lahul & Spiti,Lahul,Debris,Slide,0,,,520
30706,32.4827,77.1166,,Himachal Pradesh,Himachal Pradesh,Lahul & Spiti,Lahul,Debris,Slide,0,,,520
30707,32.4861,77.1063,,Himachal Pradesh,Himachal Pradesh,Lahul & Spiti,Lahul,Debris,Slide,0,,,520
30708,32.49,76.17,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Debris,Slide,2010,,2010.0,520
30709,32.49,76.17,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Debris,Slide,0,,,521
30710,32.49,76.18,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Rock,Slide,0,,,521
30711,32.49,76.44,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Rock,Slide,0,,,521
30712,32.49,76.44,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Debris,Slide,0,,,521
30713,32.49,76.44,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Rock,Slide,0,,,521
30714,32.49,76.44,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Debris,Slide,0,,,521
30715,32.49,76.45,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Debris,Slide,0,,,521
30716,32.49,76.44,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Rock,Slide,0,,,521
30717,32.49,76.44,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Rock,Fall,0,,,521
30718,32.49,76.35,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Rock,Slide,0,,,521
30719,32.49,76.35,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Rock,Slide,0,,,521
30720,32.49,76.35,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Rock,Slide,0,,,521
30721,32.49,76.28,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Rock,Slide,0,,,521
30722,32.49,76.28,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Debris,Slide,0,,,521
30723,32.4919,77.0936,,Himachal Pradesh,Himachal Pradesh,Lahul & Spiti,Lahul,Debris,Slide,0,,,521
30724,32.4919,77.0936,,Himachal Pradesh,Himachal Pradesh,Lahul & Spiti,Lahul,Rock,Topple,0,,,521
30725,32.5,75.94,,Himachal Pradesh,Himachal Pradesh,Chamba,Kakira,Debris,Slide,2015,,2015.0,521
30726,32.5,76.17,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Rock,Slide,0,,,521
30727,32.5,76.17,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,521
30728,32.5,76.48,,Himachal Pradesh,Himachal Pradesh,Chamba,Bharmour,Debris,Slide,0,,,521
30729,32.5,76.36,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Rock,Slide,0,,,521
30730,32.5,76.35,,Himachal Pradesh,Himachal Pradesh,Chamba,Dharwala,Rock,Slide,0,,,521
30731,32.5013,77.0621,,Himachal Pradesh,Himachal Pradesh,Lahul & Spiti,Lahul,Debris,Slide,0,,,521
30732,32.501779,75.922098,,Himachal Pradesh,Himachal Pradesh,Chamba,Kakira,Debris,Slide,0,,,521
30733,32.503185,75.982304,,Himachal Pradesh,Himachal Pradesh,Chamba,Dalhousie,Rock,Slide,0,,,521
30734,32.5042,75.979277,,Himachal Pradesh,Himachal Pradesh,Chamba,Dalhousie,Rock,Slide,0,,,521
30735,32.504268,75.986248,,Himachal Pradesh,Himachal Pradesh,Chamba,Dalhousie,Rock,Slide,0,,,521
30736,32.504681,75.985554,,Himachal Pradesh,Himachal Pradesh,Chamba,Dalhousie,Rock,Slide,0,,,521
30737,32.506146,75.975698,,Himachal Pradesh,Himachal Pradesh,Chamba,Dalhousie,Rock,Slide,0,,,521
30738,32.507371,75.920011,,Himachal Pradesh,Himachal Pradesh,Chamba,Kakira,Rock,Slide,0,,,521
30739,32.507581,75.918692,,Himachal Pradesh,Himachal Pradesh,Chamba,Kakira,Rock,Slide,0,,,521
30740,32.508189,75.921616,,Himachal Pradesh,Himachal Pradesh,Chamba,Kakira,Debris,Slide,0,,,521
30741,32.508361,75.92219,,Himachal Pradesh,Himachal Pradesh,Chamba,Kakira,Debris,Slide,0,,,521
30742,32.508655,75.977994,,Himachal Pradesh,Himachal Pradesh,Chamba,Dalhousie,Rock,Slide,0,,,521
30743,32.508677,75.921207,,Himachal Pradesh,Himachal Pradesh,Chamba,Kakira,Debris,Slide,0,,,521
30744,32.51,76.15,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,521
30745,32.51,76.18,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,521
30746,32.511233,75.51795,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Kathua,Debris,Slide,0,,,521
30747,32.511499,75.924982,,Himachal Pradesh,Himachal Pradesh,Chamba,Dalhousie,Debris,Slide,0,,,521
30748,32.51589,75.830022,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,521
30749,32.52,76.15,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,521
30750,32.52,76.15,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,521
30751,32.52,76.07,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,521
30752,32.52,76.06,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Rock,Slide,0,,,521
30753,32.521658,75.927372,,Himachal Pradesh,Himachal Pradesh,Chamba,Dalhousie,Debris,Slide,0,,,521
30754,32.524066,75.928682,,Himachal Pradesh,Himachal Pradesh,Chamba,Dalhousie,Debris,Slide,0,,,521
30755,32.524611,75.672704,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Mahanpur,Debris,Slide,0,,,521
30756,32.524745,75.971756,,Himachal Pradesh,Himachal Pradesh,Chamba,Dalhousie,Rock,Slide,0,,,521
30757,32.527945,75.819236,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,521
30758,32.528533,75.809419,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,521
30759,32.53,76.15,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Rock,Slide,0,,,521
30760,32.53,76.14,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,521
30761,32.53,76.08,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Rock,Slide,0,,,521
30762,32.53,76.07,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Rock,Slide,0,,,521
30763,32.53,76.13,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,521
30764,32.53,76.14,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,521
30765,32.531772,75.806761,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,521
30766,32.53347,75.836633,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,521
30767,32.533895,75.837683,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,521
30768,32.534818,75.83801,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,521
30769,32.535327,75.810362,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,521
30770,32.535879,75.833399,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30771,32.5385,75.596411,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Mahanpur,Debris,Slide,0,,,522
30772,32.53955,75.803981,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30773,32.54,76.12,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Rock,Slide,0,,,522
30774,32.54,76.11,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Rock,Slide,0,,,522
30775,32.540373,75.796253,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30776,32.541316,75.794528,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30777,32.541628,75.794268,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30778,32.54206,75.813899,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30779,32.542498,75.801294,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30780,32.542776,75.805908,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30781,32.543001,75.822339,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30782,32.544606,75.784178,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30783,32.545869,75.815238,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30784,32.545895,75.786333,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30785,32.546213,75.875729,,Punjab,Punjab,Gurdaspur,Dalhousie,Debris,Slide,0,,,522
30786,32.546551,75.815387,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30787,32.547229,75.83672,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30788,32.548415,75.840591,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30789,32.548919,75.840978,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30790,32.549375,75.812259,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30791,32.549521,75.841105,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30792,32.55,76.14,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,522
30793,32.55,76.11,Mangla slide,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,522
30794,32.55,76.12,Chamba bus stand subsidence,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Subsidence,2019,,2019.0,522
30795,32.55,76.14,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,522
30796,32.55,76.15,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,522
30797,32.55,76.12,Chamba bridge subsidence,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,2018,,2018.0,522
30798,32.55,76.25,,Himachal Pradesh,Himachal Pradesh,Chamba,Saho,Rock,Slide,0,,,522
30799,32.550297,75.841646,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30800,32.553299,75.79693,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30801,32.553372,75.702008,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Mahanpur,Rock,Slide,0,,,522
30802,32.553372,75.702008,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Mahanpur,Rock,Slide,0,,,522
30803,32.554004,75.795209,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30804,32.554167,75.701389,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Mahanpur,Rock,Slide,0,,,522
30805,32.554548,75.683042,paleno,Jammu & Kashmir,Jammu & Kashmir,Kathua,Mahanpur,Debris,Slide,0,,,522
30806,32.554668,75.79635,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30807,32.555023,75.75526,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30808,32.555317,75.751679,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30809,32.55554,75.84294,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30810,32.55567,75.796519,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30811,32.555729,75.795892,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30812,32.555779,75.69729,Simmi,Jammu & Kashmir,Jammu & Kashmir,Kathua,Mahanpur,Rock,Slide,0,,,522
30813,32.555779,75.69729,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Mahanpur,Rock,Slide,0,,,522
30814,32.556418,75.680945,paleno,Jammu & Kashmir,Jammu & Kashmir,Kathua,Mahanpur,Rock,Slide,0,,,522
30815,32.558046,75.84244,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30816,32.558107,75.793111,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30817,32.558336,75.792025,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30818,32.55854,75.795538,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30819,32.558668,75.693047,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Mahanpur,Rock,Slide,0,,,522
30820,32.558706,75.791466,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30821,32.55927,75.842837,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30822,32.559354,75.793332,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30823,32.56,76.14,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,522
30824,32.56,76.12,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Rock,Slide,2008,,2008.0,522
30825,32.56,76.26,,Himachal Pradesh,Himachal Pradesh,Chamba,Saho,Rock,Slide,0,,,522
30826,32.56,76.26,,Himachal Pradesh,Himachal Pradesh,Chamba,Saho,Rock,Slide,0,,,522
30827,32.560253,75.790034,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30828,32.561144,75.554883,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Billawar,Debris,Slide,0,,,522
30829,32.561206,75.854403,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30830,32.56173,75.794849,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,522
30831,32.562395,75.839439,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,523
30832,32.562905,75.824772,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,523
30833,32.563291,75.894672,,Himachal Pradesh,Himachal Pradesh,Chamba,Dalhousie,Rock,Slide,0,,,523
30834,32.563417,75.361083,,Jammu & Kashmir,Jammu & Kashmir,Jammu,Dinga Amb,Rock,Composite,0,,,523
30835,32.564089,75.688217,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Mahanpur,Rock,Slide,0,,,523
30836,32.565425,75.891553,,Himachal Pradesh,Himachal Pradesh,Chamba,Dalhousie,Rock,Slide,0,,,523
30837,32.565566,75.824714,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,523
30838,32.565619,75.359839,,Jammu & Kashmir,Jammu & Kashmir,Jammu,Dinga Amb,Debris,Slide,0,,,523
30839,32.568546,75.98333,,Himachal Pradesh,Himachal Pradesh,Chamba,Dalhousie,Rock,Slide,0,,,523
30840,32.569427,75.693628,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Mahanpur,Debris,Slide,0,,,523
30841,32.569427,75.693628,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Mahanpur,Debris,Slide,0,,,523
30842,32.57,76.07,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,523
30843,32.57,76.07,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,523
30844,32.57,76.07,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,523
30845,32.57,76.14,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Rock,Slide,0,,,523
30846,32.57,76.12,Rathangarh slide,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,2013,,2013.0,523
30847,32.57,76.25,,Himachal Pradesh,Himachal Pradesh,Chamba,Saho,Rock,Slide,0,,,523
30848,32.570244,75.348844,,Jammu & Kashmir,Jammu & Kashmir,Jammu,Dinga Amb,Debris,Slide,0,,,523
30849,32.57038,75.832323,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,523
30850,32.571416,75.884114,,Punjab,Punjab,Gurdaspur,Dalhousie,Debris,Slide,0,,,523
30851,32.572163,75.817861,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,523
30852,32.572752,75.883575,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Dalhousie,Debris,Slide,0,,,523
30853,32.573584,75.833121,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,523
30854,32.573601,75.887924,,Punjab,Punjab,Gurdaspur,Dalhousie,Debris,Slide,0,,,523
30855,32.573611,75.663056,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Mahanpur,Rock,Slide,0,,,523
30856,32.574178,75.833093,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,523
30857,32.574514,75.813047,#N/A,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,523
30858,32.575643,75.815309,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,523
30859,32.576448,75.806808,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,523
30860,32.576576,75.807798,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,523
30861,32.577025,75.861756,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,523
30862,32.578181,75.90204,,Himachal Pradesh,Himachal Pradesh,Chamba,Dalhousie,Rock,Slide,0,,,523
30863,32.578683,75.803749,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,523
30864,32.578919,75.939933,,Himachal Pradesh,Himachal Pradesh,Chamba,Dalhousie,Debris,Slide,0,,,523
30865,32.579035,75.813318,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,523
30866,32.579417,75.938467,,Himachal Pradesh,Himachal Pradesh,Chamba,Dalhousie,Debris,Slide,0,,,523
30867,32.579572,75.90054,,Himachal Pradesh,Himachal Pradesh,Chamba,Dalhousie,Rock,Slide,0,,,523
30868,32.57996,75.802016,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,523
30869,32.579987,75.901499,,Himachal Pradesh,Himachal Pradesh,Chamba,Dalhousie,Rock,Slide,0,,,523
30870,32.58,76.1,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,523
30871,32.58,76.11,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,523
30872,32.58,76.11,Chambi slide,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Rock,Slide,1990,,1990.0,523
30873,32.58,76.11,Chambi subsidence,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,2016,,2016.0,523
30874,32.58,76.07,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,523
30875,32.58,76.14,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Rock,Slide,2003,,2003.0,523
30876,32.58,76.15,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Debris,Slide,0,,,523
30877,32.58,76.23,,Himachal Pradesh,Himachal Pradesh,Chamba,Saho,Debris,Slide,0,,,523
30878,32.58,76.23,,Himachal Pradesh,Himachal Pradesh,Chamba,Saho,Debris,Slide,0,,,523
30879,32.58,76.06,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Rock,Slide,0,,,523
30880,32.58,76.23,,Himachal Pradesh,Himachal Pradesh,Chamba,Saho,Debris,Slide,0,,,523
30881,32.58,76.23,,Himachal Pradesh,Himachal Pradesh,Chamba,Saho,Debris,Slide,0,,,523
30882,32.58,76.06,,Himachal Pradesh,Himachal Pradesh,Chamba,Chamba,Rock,Slide,0,,,523
30883,32.580369,75.81442,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,523
30884,32.580605,75.814148,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,523
30885,32.580869,75.899736,,Himachal Pradesh,Himachal Pradesh,Chamba,Dalhousie,Rock,Slide,0,,,523
30886,32.580891,75.976923,,Himachal Pradesh,Himachal Pradesh,Chamba,Dalhousie,Debris,Slide,0,,,523
30887,32.581233,75.814186,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,523
30888,32.581996,75.974083,,Himachal Pradesh,Himachal Pradesh,Chamba,Dalhousie,Debris,Slide,0,,,523
30889,32.582091,75.795464,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,523
30890,32.582235,75.899427,,Himachal Pradesh,Himachal Pradesh,Chamba,Dalhousie,Debris,Slide,0,,,523
30891,32.58228,75.856518,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,523
30892,32.582807,75.814951,,Jammu & Kashmir,Jammu & Kashmir,Kathua,Basohli,Debris,Slide,0,,,524
